"Density","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Heat_Capacity","Heat_Flux","Laminar_Viscosity","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Thermal_Conductivity","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7236e-07,-nan(ind),0,0,0,0.023945,3.5542e-07,-1.4648e-09,0.018234,0,,0.000135,0,0.001135,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7237e-07,-nan(ind),0,0,0,0.023945,3.5746e-07,-1.4831e-09,0.018362,0,,0.000136,0,0.001136,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7237e-07,-nan(ind),0,0,0,0.023945,3.595e-07,-1.5014e-09,0.018489,0,,0.000137,0,0.001137,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7237e-07,-nan(ind),0,0,0,0.023945,3.6154e-07,-1.5197e-09,0.018617,0,,0.000138,0,0.001138,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7238e-07,-nan(ind),0,0,0,0.023945,3.6358e-07,-1.538e-09,0.018744,0,,0.000139,0,0.001139,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7238e-07,-nan(ind),0,0,0,0.023945,3.6562e-07,-1.5562e-09,0.018872,0,,0.00014,0,0.00114,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7238e-07,-nan(ind),0,0,0,0.023945,3.6767e-07,-1.5745e-09,0.018999,0,,0.000141,0,0.001141,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7239e-07,-nan(ind),0,0,0,0.023945,3.6971e-07,-1.5928e-09,0.019127,0,,0.000142,0,0.001142,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7239e-07,-nan(ind),0,0,0,0.023945,3.7175e-07,-1.6111e-09,0.019254,0,,0.000143,0,0.001143,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7239e-07,-nan(ind),0,0,0,0.023945,3.7379e-07,-1.6294e-09,0.019382,0,,0.000144,0,0.001144,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.724e-07,-nan(ind),0,0,0,0.023945,3.7583e-07,-1.6477e-09,0.019509,0,,0.000145,0,0.001145,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.724e-07,-nan(ind),0,0,0,0.023945,3.7787e-07,-1.666e-09,0.019637,0,,0.000146,0,0.001146,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.724e-07,-nan(ind),0,0,0,0.023945,3.7991e-07,-1.6842e-09,0.019764,0,,0.000147,0,0.001147,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.724e-07,-nan(ind),0,0,0,0.023945,3.8195e-07,-1.7025e-09,0.019892,0,,0.000148,0,0.001148,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7241e-07,-nan(ind),0,0,0,0.023945,3.8399e-07,-1.7208e-09,0.020019,0,,0.000149,0,0.001149,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7241e-07,-nan(ind),0,0,0,0.023945,3.8603e-07,-1.7391e-09,0.020147,0,,0.00015,0,0.00115,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7241e-07,-nan(ind),0,0,0,0.023945,3.8807e-07,-1.7574e-09,0.020274,0,,0.000151,0,0.001151,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7242e-07,-nan(ind),0,0,0,0.023945,3.9011e-07,-1.7757e-09,0.020402,0,,0.000152,0,0.001152,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7242e-07,-nan(ind),0,0,0,0.023945,3.9215e-07,-1.794e-09,0.020529,0,,0.000153,0,0.001153,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7242e-07,-nan(ind),0,0,0,0.023945,3.9419e-07,-1.8123e-09,0.020657,0,,0.000154,0,0.001154,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7243e-07,-nan(ind),0,0,0,0.023945,3.9623e-07,-1.8305e-09,0.020784,0,,0.000155,0,0.001155,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7243e-07,-nan(ind),0,0,0,0.023945,3.9827e-07,-1.8488e-09,0.020912,0,,0.000156,0,0.001156,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7243e-07,-nan(ind),0,0,0,0.023945,4.0031e-07,-1.8671e-09,0.021039,0,,0.000157,0,0.001157,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7244e-07,-nan(ind),0,0,0,0.023945,4.0231e-07,-1.8854e-09,0.021166,0,,0.000158,0,0.001158,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7244e-07,-nan(ind),0,0,0,0.023945,4.0392e-07,-1.9042e-09,0.021288,0,,0.000159,0,0.001159,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7244e-07,-nan(ind),0,0,0,0.023945,4.0552e-07,-1.9229e-09,0.02141,0,,0.00016,0,0.00116,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7244e-07,-nan(ind),0,0,0,0.023945,4.0713e-07,-1.9416e-09,0.021531,0,,0.000161,0,0.001161,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7245e-07,-nan(ind),0,0,0,0.023945,4.0874e-07,-1.9603e-09,0.021653,0,,0.000162,0,0.001162,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7245e-07,-nan(ind),0,0,0,0.023945,4.1035e-07,-1.979e-09,0.021775,0,,0.000163,0,0.001163,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7245e-07,-nan(ind),0,0,0,0.023945,4.1196e-07,-1.9978e-09,0.021897,0,,0.000164,0,0.001164,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7245e-07,-nan(ind),0,0,0,0.023945,4.1356e-07,-2.0165e-09,0.022019,0,,0.000165,0,0.001165,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7246e-07,-nan(ind),0,0,0,0.023945,4.1517e-07,-2.0352e-09,0.022141,0,,0.000166,0,0.001166,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7246e-07,-nan(ind),0,0,0,0.023945,4.1678e-07,-2.0539e-09,0.022262,0,,0.000167,0,0.001167,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7246e-07,-nan(ind),0,0,0,0.023945,4.1839e-07,-2.0726e-09,0.022384,0,,0.000168,0,0.001168,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7246e-07,-nan(ind),0,0,0,0.023945,4.1999e-07,-2.0914e-09,0.022506,0,,0.000169,0,0.001169,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7247e-07,-nan(ind),0,0,0,0.023945,4.216e-07,-2.1101e-09,0.022628,0,,0.00017,0,0.00117,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7247e-07,-nan(ind),0,0,0,0.023945,4.2321e-07,-2.1288e-09,0.02275,0,,0.000171,0,0.001171,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7247e-07,-nan(ind),0,0,0,0.023945,4.2482e-07,-2.1475e-09,0.022871,0,,0.000172,0,0.001172,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7247e-07,-nan(ind),0,0,0,0.023945,4.2643e-07,-2.1662e-09,0.022993,0,,0.000173,0,0.001173,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7248e-07,-nan(ind),0,0,0,0.023945,4.2803e-07,-2.185e-09,0.023115,0,,0.000174,0,0.001174,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7248e-07,-nan(ind),0,0,0,0.023945,4.2964e-07,-2.2037e-09,0.023237,0,,0.000175,0,0.001175,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7248e-07,-nan(ind),0,0,0,0.023945,4.3125e-07,-2.2224e-09,0.023359,0,,0.000176,0,0.001176,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7248e-07,-nan(ind),0,0,0,0.023945,4.3286e-07,-2.2411e-09,0.023481,0,,0.000177,0,0.001177,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7249e-07,-nan(ind),0,0,0,0.023945,4.3446e-07,-2.2598e-09,0.023602,0,,0.000178,0,0.001178,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7249e-07,-nan(ind),0,0,0,0.023945,4.3607e-07,-2.2785e-09,0.023724,0,,0.000179,0,0.001179,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7249e-07,-nan(ind),0,0,0,0.023945,4.3768e-07,-2.2973e-09,0.023846,0,,0.00018,0,0.00118,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.725e-07,-nan(ind),0,0,0,0.023945,4.3929e-07,-2.316e-09,0.023968,0,,0.000181,0,0.001181,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.725e-07,-nan(ind),0,0,0,0.023945,4.4089e-07,-2.3347e-09,0.02409,0,,0.000182,0,0.001182,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.725e-07,-nan(ind),0,0,0,0.023945,4.425e-07,-2.3534e-09,0.024212,0,,0.000183,0,0.001183,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.725e-07,-nan(ind),0,0,0,0.023945,4.4411e-07,-2.3721e-09,0.024333,0,,0.000184,0,0.001184,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7251e-07,-nan(ind),0,0,0,0.023945,4.4572e-07,-2.3909e-09,0.024455,0,,0.000185,0,0.001185,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7251e-07,-nan(ind),0,0,0,0.023945,4.4733e-07,-2.4096e-09,0.024577,0,,0.000186,0,0.001186,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7251e-07,-nan(ind),0,0,0,0.023945,4.4893e-07,-2.4283e-09,0.024699,0,,0.000187,0,0.001187,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7251e-07,-nan(ind),0,0,0,0.023945,4.5054e-07,-2.447e-09,0.024821,0,,0.000188,0,0.001188,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7252e-07,-nan(ind),0,0,0,0.023945,4.5215e-07,-2.4657e-09,0.024942,0,,0.000189,0,0.001189,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7252e-07,-nan(ind),0,0,0,0.023945,4.5376e-07,-2.4845e-09,0.025064,0,,0.00019,0,0.00119,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7252e-07,-nan(ind),0,0,0,0.023945,4.5536e-07,-2.5032e-09,0.025186,0,,0.000191,0,0.001191,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7252e-07,-nan(ind),0,0,0,0.023945,4.5697e-07,-2.5219e-09,0.025308,0,,0.000192,0,0.001192,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7253e-07,-nan(ind),0,0,0,0.023945,4.5858e-07,-2.5406e-09,0.02543,0,,0.000193,0,0.001193,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7253e-07,-nan(ind),0,0,0,0.023945,4.6019e-07,-2.5593e-09,0.025552,0,,0.000194,0,0.001194,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7253e-07,-nan(ind),0,0,0,0.023945,4.618e-07,-2.5781e-09,0.025673,0,,0.000195,0,0.001195,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7253e-07,-nan(ind),0,0,0,0.023945,4.634e-07,-2.5968e-09,0.025795,0,,0.000196,0,0.001196,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7254e-07,-nan(ind),0,0,0,0.023945,4.6501e-07,-2.6155e-09,0.025917,0,,0.000197,0,0.001197,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7254e-07,-nan(ind),0,0,0,0.023945,4.6662e-07,-2.6342e-09,0.026039,0,,0.000198,0,0.001198,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7254e-07,-nan(ind),0,0,0,0.023945,4.6823e-07,-2.6529e-09,0.026161,0,,0.000199,0,0.001199,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7254e-07,-nan(ind),0,0,0,0.023945,4.6983e-07,-2.6716e-09,0.026283,0,,0.0002,0,0.0012,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7255e-07,-nan(ind),0,0,0,0.023945,4.7144e-07,-2.6904e-09,0.026404,0,,0.000201,0,0.001201,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7255e-07,-nan(ind),0,0,0,0.023945,4.7305e-07,-2.7091e-09,0.026526,0,,0.000202,0,0.001202,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7255e-07,-nan(ind),0,0,0,0.023945,4.7466e-07,-2.7278e-09,0.026648,0,,0.000203,0,0.001203,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7255e-07,-nan(ind),0,0,0,0.023945,4.7627e-07,-2.7465e-09,0.02677,0,,0.000204,0,0.001204,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7256e-07,-nan(ind),0,0,0,0.023945,4.7787e-07,-2.7652e-09,0.026892,0,,0.000205,0,0.001205,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7256e-07,-nan(ind),0,0,0,0.023945,4.7948e-07,-2.784e-09,0.027014,0,,0.000206,0,0.001206,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7256e-07,-nan(ind),0,0,0,0.023945,4.8109e-07,-2.8027e-09,0.027135,0,,0.000207,0,0.001207,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7256e-07,-nan(ind),0,0,0,0.023945,4.827e-07,-2.8214e-09,0.027257,0,,0.000208,0,0.001208,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7257e-07,-nan(ind),0,0,0,0.023945,4.843e-07,-2.8401e-09,0.027379,0,,0.000209,0,0.001209,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7257e-07,-nan(ind),0,0,0,0.023945,4.8591e-07,-2.8588e-09,0.027501,0,,0.00021,0,0.00121,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7257e-07,-nan(ind),0,0,0,0.023945,4.8733e-07,-2.8766e-09,0.02762,0,,0.000211,0,0.001211,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7257e-07,-nan(ind),0,0,0,0.023945,4.8855e-07,-2.8934e-09,0.027737,0,,0.000212,0,0.001212,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7257e-07,-nan(ind),0,0,0,0.023945,4.8977e-07,-2.9102e-09,0.027853,0,,0.000213,0,0.001213,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7258e-07,-nan(ind),0,0,0,0.023945,4.9099e-07,-2.927e-09,0.02797,0,,0.000214,0,0.001214,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7258e-07,-nan(ind),0,0,0,0.023945,4.9221e-07,-2.9438e-09,0.028087,0,,0.000215,0,0.001215,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7258e-07,-nan(ind),0,0,0,0.023945,4.9342e-07,-2.9606e-09,0.028203,0,,0.000216,0,0.001216,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7258e-07,-nan(ind),0,0,0,0.023945,4.9464e-07,-2.9773e-09,0.02832,0,,0.000217,0,0.001217,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7259e-07,-nan(ind),0,0,0,0.023945,4.9586e-07,-2.9941e-09,0.028437,0,,0.000218,0,0.001218,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7259e-07,-nan(ind),0,0,0,0.023945,4.9708e-07,-3.0109e-09,0.028553,0,,0.000219,0,0.001219,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7259e-07,-nan(ind),0,0,0,0.023945,4.983e-07,-3.0277e-09,0.02867,0,,0.00022,0,0.00122,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7259e-07,-nan(ind),0,0,0,0.023945,4.9951e-07,-3.0445e-09,0.028787,0,,0.000221,0,0.001221,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7259e-07,-nan(ind),0,0,0,0.023945,5.0073e-07,-3.0613e-09,0.028903,0,,0.000222,0,0.001222,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.726e-07,-nan(ind),0,0,0,0.023945,5.0195e-07,-3.078e-09,0.02902,0,,0.000223,0,0.001223,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.726e-07,-nan(ind),0,0,0,0.023945,5.0317e-07,-3.0948e-09,0.029137,0,,0.000224,0,0.001224,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.726e-07,-nan(ind),0,0,0,0.023945,5.0439e-07,-3.1116e-09,0.029253,0,,0.000225,0,0.001225,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.726e-07,-nan(ind),0,0,0,0.023945,5.056e-07,-3.1284e-09,0.02937,0,,0.000226,0,0.001226,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.726e-07,-nan(ind),0,0,0,0.023945,5.0682e-07,-3.1452e-09,0.029487,0,,0.000227,0,0.001227,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7261e-07,-nan(ind),0,0,0,0.023945,5.0804e-07,-3.162e-09,0.029603,0,,0.000228,0,0.001228,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7261e-07,-nan(ind),0,0,0,0.023945,5.0926e-07,-3.1788e-09,0.02972,0,,0.000229,0,0.001229,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7261e-07,-nan(ind),0,0,0,0.023945,5.1047e-07,-3.1955e-09,0.029836,0,,0.00023,0,0.00123,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7261e-07,-nan(ind),0,0,0,0.023945,5.1169e-07,-3.2123e-09,0.029953,0,,0.000231,0,0.001231,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7261e-07,-nan(ind),0,0,0,0.023945,5.1291e-07,-3.2291e-09,0.03007,0,,0.000232,0,0.001232,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7262e-07,-nan(ind),0,0,0,0.023945,5.1413e-07,-3.2459e-09,0.030186,0,,0.000233,0,0.001233,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7262e-07,-nan(ind),0,0,0,0.023945,5.1535e-07,-3.2627e-09,0.030303,0,,0.000234,0,0.001234,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7262e-07,-nan(ind),0,0,0,0.023945,5.1656e-07,-3.2795e-09,0.03042,0,,0.000235,0,0.001235,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7262e-07,-nan(ind),0,0,0,0.023945,5.1778e-07,-3.2962e-09,0.030536,0,,0.000236,0,0.001236,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7262e-07,-nan(ind),0,0,0,0.023945,5.19e-07,-3.313e-09,0.030653,0,,0.000237,0,0.001237,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7263e-07,-nan(ind),0,0,0,0.023945,5.2022e-07,-3.3298e-09,0.03077,0,,0.000238,0,0.001238,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7263e-07,-nan(ind),0,0,0,0.023945,5.2144e-07,-3.3466e-09,0.030886,0,,0.000239,0,0.001239,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7263e-07,-nan(ind),0,0,0,0.023945,5.2265e-07,-3.3634e-09,0.031003,0,,0.00024,0,0.00124,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7263e-07,-nan(ind),0,0,0,0.023945,5.2387e-07,-3.3802e-09,0.03112,0,,0.000241,0,0.001241,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7263e-07,-nan(ind),0,0,0,0.023945,5.2509e-07,-3.3969e-09,0.031236,0,,0.000242,0,0.001242,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7264e-07,-nan(ind),0,0,0,0.023945,5.2631e-07,-3.4137e-09,0.031353,0,,0.000243,0,0.001243,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7264e-07,-nan(ind),0,0,0,0.023945,5.2753e-07,-3.4305e-09,0.031469,0,,0.000244,0,0.001244,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7264e-07,-nan(ind),0,0,0,0.023945,5.2874e-07,-3.4473e-09,0.031586,0,,0.000245,0,0.001245,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7264e-07,-nan(ind),0,0,0,0.023945,5.2996e-07,-3.4641e-09,0.031703,0,,0.000246,0,0.001246,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7264e-07,-nan(ind),0,0,0,0.023945,5.3118e-07,-3.4809e-09,0.031819,0,,0.000247,0,0.001247,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7265e-07,-nan(ind),0,0,0,0.023945,5.324e-07,-3.4976e-09,0.031936,0,,0.000248,0,0.001248,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7265e-07,-nan(ind),0,0,0,0.023945,5.3361e-07,-3.5144e-09,0.032053,0,,0.000249,0,0.001249,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7265e-07,-nan(ind),0,0,0,0.023945,5.3483e-07,-3.5312e-09,0.032169,0,,0.00025,0,0.00125,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7265e-07,-nan(ind),0,0,0,0.023945,5.3605e-07,-3.548e-09,0.032286,0,,0.000251,0,0.001251,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7265e-07,-nan(ind),0,0,0,0.023945,5.3727e-07,-3.5648e-09,0.032403,0,,0.000252,0,0.001252,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7266e-07,-nan(ind),0,0,0,0.023945,5.3849e-07,-3.5816e-09,0.032519,0,,0.000253,0,0.001253,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7266e-07,-nan(ind),0,0,0,0.023945,5.397e-07,-3.5983e-09,0.032636,0,,0.000254,0,0.001254,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7266e-07,-nan(ind),0,0,0,0.023945,5.4092e-07,-3.6151e-09,0.032753,0,,0.000255,0,0.001255,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7266e-07,-nan(ind),0,0,0,0.023945,5.4214e-07,-3.6319e-09,0.032869,0,,0.000256,0,0.001256,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7267e-07,-nan(ind),0,0,0,0.023945,5.4336e-07,-3.6487e-09,0.032986,0,,0.000257,0,0.001257,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7267e-07,-nan(ind),0,0,0,0.023945,5.4458e-07,-3.6655e-09,0.033102,0,,0.000258,0,0.001258,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7267e-07,-nan(ind),0,0,0,0.023945,5.4579e-07,-3.6823e-09,0.033219,0,,0.000259,0,0.001259,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7267e-07,-nan(ind),0,0,0,0.023945,5.4701e-07,-3.699e-09,0.033336,0,,0.00026,0,0.00126,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7267e-07,-nan(ind),0,0,0,0.023945,5.4823e-07,-3.7158e-09,0.033452,0,,0.000261,0,0.001261,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.4945e-07,-3.7326e-09,0.033569,0,,0.000262,0,0.001262,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.5067e-07,-3.7494e-09,0.033686,0,,0.000263,0,0.001263,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.5159e-07,-3.7633e-09,0.033798,0,,0.000264,0,0.001264,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.5245e-07,-3.7766e-09,0.03391,0,,0.000265,0,0.001265,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.5331e-07,-3.79e-09,0.034022,0,,0.000266,0,0.001266,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7268e-07,-nan(ind),0,0,0,0.023945,5.5418e-07,-3.8033e-09,0.034134,0,,0.000267,0,0.001267,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.5504e-07,-3.8167e-09,0.034246,0,,0.000268,0,0.001268,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.5591e-07,-3.83e-09,0.034358,0,,0.000269,0,0.001269,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.5677e-07,-3.8434e-09,0.03447,0,,0.00027,0,0.00127,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.5764e-07,-3.8567e-09,0.034582,0,,0.000271,0,0.001271,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.585e-07,-3.8701e-09,0.034693,0,,0.000272,0,0.001272,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7269e-07,-nan(ind),0,0,0,0.023945,5.5936e-07,-3.8834e-09,0.034805,0,,0.000273,0,0.001273,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6023e-07,-3.8968e-09,0.034917,0,,0.000274,0,0.001274,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6109e-07,-3.9101e-09,0.035029,0,,0.000275,0,0.001275,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6196e-07,-3.9235e-09,0.035141,0,,0.000276,0,0.001276,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6282e-07,-3.9368e-09,0.035253,0,,0.000277,0,0.001277,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6369e-07,-3.9502e-09,0.035365,0,,0.000278,0,0.001278,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.727e-07,-nan(ind),0,0,0,0.023945,5.6455e-07,-3.9636e-09,0.035477,0,,0.000279,0,0.001279,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7271e-07,-nan(ind),0,0,0,0.023945,5.6542e-07,-3.9769e-09,0.035589,0,,0.00028,0,0.00128,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7271e-07,-nan(ind),0,0,0,0.023945,5.6628e-07,-3.9903e-09,0.0357,0,,0.000281,0,0.001281,0.005
1.2886,0,0,0,1004.7,0,1.716e-05,-6.7271e-07,-nan(ind),0,0,0,0.023945,5.6714e-07,-4.0036e-09,0.035812,0,,0.000282,0,0.001282,0.005
